,seed_route,total_score,dist_to_route_2,route_2_coords,route_2_id,seed_coords,time_to_route_2,total_trip_length,route_3_id,route_3_coords,dist_to_route_3,time_to_route_3,route_4_id,route_4_coords,dist_to_route_4,time_to_route_4,route_5_id,route_5_coords,dist_to_route_5,time_to_route_5,seed_route_score,route_2_score,route_3_score,route_4_score,route_5_score
52,105732539,13.271051780626545,25.43962121117974,"(36.0351, -115.4634)",105732500.0,"(36.1558, -115.4362)",1.8841666666666668,6.231111111111112,105732800.0,"(36.0192, -115.4701)",3.354791405172307,1.3286111111111112,105732500.0,"(36.0351, -115.4634)",3.354791405172307,1.3294444444444444,105788000.0,"(36.156, -115.4366)",20.10265077609455,1.6888888888888889,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917
53,105732539,12.802329558404322,25.43962121117974,"(36.0351, -115.4634)",105732500.0,"(36.1558, -115.4362)",1.8841666666666668,6.657222222222222,105732800.0,"(36.0192, -115.4701)",3.354791405172307,1.3286111111111112,105788000.0,"(36.156, -115.4366)",18.81268097480955,1.5611111111111111,105732500.0,"(36.0351, -115.4634)",25.419737283606946,1.8833333333333333,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917
54,105732539,12.943190669515433,25.43962121117974,"(36.0351, -115.4634)",105732500.0,"(36.1558, -115.4362)",1.8841666666666668,6.529166666666667,105732800.0,"(36.0192, -115.4701)",3.354791405172307,1.3286111111111112,105788000.0,"(36.156, -115.4366)",18.81268097480955,1.5611111111111111,105732800.0,"(36.0192, -115.4701)",24.129767482321945,1.7552777777777777,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917
55,105732539,12.661774002848768,25.43962121117974,"(36.0351, -115.4634)",105732500.0,"(36.1558, -115.4362)",1.8841666666666668,6.784999999999999,105788000.0,"(36.156, -115.4366)",20.10265077609455,1.6888888888888889,105732500.0,"(36.0351, -115.4634)",25.419737283606946,1.8833333333333333,105732800.0,"(36.0192, -115.4701)",3.354791405172307,1.3286111111111112,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917
56,105732539,12.265468447293213,25.43962121117974,"(36.0351, -115.4634)",105732500.0,"(36.1558, -115.4362)",1.8841666666666668,7.145277777777777,105788000.0,"(36.156, -115.4366)",20.10265077609455,1.6888888888888889,105732500.0,"(36.0351, -115.4634)",25.419737283606946,1.8833333333333333,105788000.0,"(36.156, -115.4366)",20.10265077609455,1.6888888888888889,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917
57,105732539,12.801718447293212,25.43962121117974,"(36.0351, -115.4634)",105732500.0,"(36.1558, -115.4362)",1.8841666666666668,6.657777777777778,105788000.0,"(36.156, -115.4366)",20.10265077609455,1.6888888888888889,105732800.0,"(36.0192, -115.4701)",24.129767482321945,1.7552777777777777,105732500.0,"(36.0351, -115.4634)",3.354791405172307,1.3294444444444444,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917
58,105732539,12.546885113959878,25.43962121117974,"(36.0351, -115.4634)",105732500.0,"(36.1558, -115.4362)",1.8841666666666668,6.889444444444444,105788000.0,"(36.156, -115.4366)",20.10265077609455,1.6888888888888889,105732800.0,"(36.0192, -115.4701)",24.129767482321945,1.7552777777777777,105788000.0,"(36.156, -115.4366)",18.81268097480955,1.5611111111111111,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917
59,105732539,13.807301780626545,24.14965140989474,"(36.0192, -115.4701)",105732800.0,"(36.1558, -115.4362)",1.7561111111111112,5.743611111111111,105732500.0,"(36.0351, -115.4634)",3.354791405172307,1.3294444444444444,105732800.0,"(36.0192, -115.4701)",3.354791405172307,1.3286111111111112,105732500.0,"(36.0351, -115.4634)",3.354791405172307,1.3294444444444444,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917
60,105732539,13.552468447293212,24.14965140989474,"(36.0192, -115.4701)",105732800.0,"(36.1558, -115.4362)",1.7561111111111112,5.9752777777777775,105732500.0,"(36.0351, -115.4634)",3.354791405172307,1.3294444444444444,105732800.0,"(36.0192, -115.4701)",3.354791405172307,1.3286111111111112,105788000.0,"(36.156, -115.4366)",18.81268097480955,1.5611111111111111,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917
61,105732539,12.801718447293212,24.14965140989474,"(36.0192, -115.4701)",105732800.0,"(36.1558, -115.4362)",1.7561111111111112,6.657777777777778,105732500.0,"(36.0351, -115.4634)",3.354791405172307,1.3294444444444444,105788000.0,"(36.156, -115.4366)",20.10265077609455,1.6888888888888889,105732500.0,"(36.0351, -115.4634)",25.419737283606946,1.8833333333333333,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917
