,user_id,route_id,rating
1404,10121,105962469,2
1405,10121,105964475,2
1406,10121,105971705,2
1407,10121,105972224,2
1408,10121,105977521,2
1409,10121,105981591,2
1410,10121,105986875,2
1411,10121,105986888,2
1412,10121,106007555,3
1414,10121,106022796,2
1415,10121,106023944,1
1416,10121,106027551,2
1417,10121,106064068,2
1418,10121,106064102,4
1419,10121,106078957,2
1420,10121,106080194,3
1421,10121,106080276,2
1422,10121,106080294,1
1423,10121,106080329,2
1424,10121,106080339,1
1425,10121,106082779,2
1426,10121,106090438,3
1427,10121,106096702,2
1428,10121,106096884,2
1429,10121,106106365,3
1430,10121,106109493,2
1431,10121,106119597,2
1432,10121,106120091,3
1433,10121,106124072,3
1434,10121,106124745,2
1435,10121,106125310,2
1436,10121,106126651,1
1437,10121,106127838,2
1438,10121,106137575,2
1439,10121,106139707,4
1440,10121,106140561,3
1441,10121,106147075,4
1442,10121,106150526,3
1443,10121,106151707,3
1444,10121,106183638,3
1445,10121,106193725,4
1446,10121,106194763,3
1447,10121,106194981,3
1448,10121,106194999,3
1449,10121,106195114,2
1450,10121,106195594,4
1451,10121,106197192,4
1452,10121,106199124,1
1453,10121,106199142,1
1454,10121,106199161,1
1455,10121,106199183,1
1456,10121,106207314,1
1457,10121,106207321,1
1458,10121,106209916,3
1459,10121,106212858,3
1460,10121,106224374,1
1461,10121,106224378,2
1462,10121,106224408,2
1463,10121,106224411,2
1464,10121,106224414,2
1465,10121,106224417,3
1466,10121,106224420,2
1467,10121,106224426,3
1468,10121,106224432,4
1469,10121,106224441,2
1470,10121,106224444,4
1471,10121,106224450,3
1472,10121,106224453,2
1473,10121,106224456,2
1474,10121,106224459,2
1475,10121,106224462,2
1476,10121,106224465,2
1477,10121,106224468,2
1478,10121,106224474,3
1479,10121,106224477,2
1480,10121,106224481,2
1481,10121,106261238,3
1482,10121,106304572,3
1483,10121,106308056,2
1484,10121,106327153,2
1485,10121,106328204,2
1486,10121,106333948,2
1487,10121,106333961,2
1488,10121,106333969,2
1489,10121,106333974,3
1490,10121,106333980,2
1491,10121,106333984,2
1492,10121,106333989,2
1493,10121,106337634,1
1494,10121,106341417,2
1495,10121,106341563,2
1496,10121,106344604,1
1497,10121,106367407,2
1498,10121,106370315,3
1499,10121,106379882,1
1500,10121,106379892,1
1501,10121,106379902,1
1502,10121,106379912,2
1503,10121,106379950,1
1504,10121,106388920,1
1505,10121,106388950,1
1506,10121,106397671,2
1507,10121,106401811,2
1508,10121,106415264,2
1509,10121,106417105,3
1510,10121,106417276,2
1511,10121,106427461,1
1512,10121,106427476,2
1513,10121,106443008,3
1514,10121,106447937,3
1515,10121,106448236,2
1516,10121,106486091,3
1517,10121,106493902,3
1518,10121,106493923,3
1519,10121,106515990,3
1520,10121,106517646,3
1521,10121,106525326,2
1522,10121,106530006,1
1523,10121,106540405,4
1524,10121,106548006,3
1525,10121,106548366,2
1526,10121,106555993,2
1527,10121,106561673,2
1528,10121,106584053,3
1529,10121,106584084,3
1530,10121,106587574,3
1531,10121,106660232,3
1532,10121,106663680,2
1533,10121,106671012,1
1534,10121,106671017,2
1535,10121,106671029,1
1536,10121,106671140,3
1537,10121,106675343,2
1538,10121,106691344,1
1539,10121,106711141,3
1540,10121,106711324,1
1541,10121,106828730,1
1542,10121,106828753,2
1543,10121,106828760,3
1544,10121,106828858,3
1545,10121,106828887,2
1546,10121,106829758,1
1547,10121,106831098,2
1548,10121,106831966,4
1549,10121,106832033,2
1550,10121,106834468,1
1551,10121,106836200,2
1552,10121,106836816,2
1553,10121,106837753,2
1554,10121,106845977,2
1555,10121,106888282,2
1556,10121,106893492,2
1557,10121,106893496,1
1558,10121,106893501,3
1559,10121,106893506,2
1560,10121,106910289,3
1561,10121,106910315,2
1562,10121,106921383,2
1563,10121,106921418,2
1564,10121,106923286,1
1565,10121,106924793,1
1566,10121,106924959,3
1567,10121,106935442,2
1568,10121,106937809,3
1569,10121,106940856,2
1570,10121,106942174,1
1571,10121,106946320,2
1572,10121,106950498,2
1573,10121,106963560,3
1574,10121,106972730,1
1575,10121,106972737,1
1576,10121,106972746,1
1577,10121,106973000,3
1578,10121,107007280,1
1579,10121,107007289,1
1580,10121,107007307,1
1581,10121,107016239,2
1582,10121,107062169,2
1583,10121,107107070,2
1584,10121,107122074,1
1585,10121,107126830,4
1586,10121,107159992,1
1587,10121,107161490,1
1588,10121,107227552,2
1589,10121,107247009,3
1590,10121,107251776,3
1591,10121,107261760,3
1592,10121,107272394,4
1593,10121,107299444,3
1594,10121,107311932,2
1595,10121,107342565,3
1596,10121,107364312,2
1597,10121,107372084,2
1598,10121,107372122,2
1599,10121,107378816,4
1600,10121,107386166,1
1601,10121,107386435,1
1602,10121,107388779,2
1603,10121,107390283,3
1604,10121,107428848,2
1605,10121,107432530,2
1606,10121,107472918,2
1608,10121,107526362,1
1609,10121,107526415,1
1610,10121,107596809,3
1611,10121,107638281,2
1612,10121,107659824,1
1613,10121,107711579,4
1614,10121,107794402,2
1615,10121,107794413,1
1616,10121,107801028,2
1617,10121,107810711,1
1618,10121,107874034,2
1619,10121,108040126,2
1620,10121,108086374,1
1621,10121,108132339,1
1622,10121,108159670,2
1623,10121,108173405,1
1624,10121,108184053,3
1625,10121,108269143,2
1626,10121,108283620,2
1627,10121,108283635,2
1628,10121,108283651,2
1629,10121,108283656,1
1630,10121,108283677,2
1631,10121,108286370,2
1632,10121,108286428,3
1633,10121,108301389,2
1634,10121,108317418,2
1635,10121,108317428,3
1636,10121,108361468,3
1637,10121,108585914,2
1638,10121,108650195,3
1639,10121,109345927,2
1641,10121,109552788,3
1642,10121,109657435,2
1643,10121,111078710,1
1644,10121,111245748,2
1645,10121,111338096,2
1646,10121,111783252,1
1647,10121,112091001,4
1648,10121,112928719,2
1649,10121,113163563,2
1650,10121,113171440,1
1651,10121,113351736,1
1652,10121,113373705,2
1653,10121,113892818,1
1654,10121,114145056,1
1655,10121,114345619,2
1656,10121,116507736,1
